_id,Date & Time,Category,Location
66235f34d938284cf7022880,24-04-20 11:52:44,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/120.jpg
66235f34d938284cf7022882,24-04-20 11:52:44,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/121.jpg
66235f41d938284cf7022884,24-04-20 11:52:57,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/122.jpg
66235f42d938284cf7022886,24-04-20 11:52:58,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/123.jpg
662361e804372d88aea96a29,24-04-20 12:04:16,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/1.jpg
662361e904372d88aea96a2b,24-04-20 12:04:17,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/2.jpg
662361e904372d88aea96a2d,24-04-20 12:04:17,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/3.jpg
662361ea04372d88aea96a2f,24-04-20 12:04:18,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/4.jpg
662361ea04372d88aea96a31,24-04-20 12:04:18,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/5.jpg
662361eb04372d88aea96a33,24-04-20 12:04:19,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/6.jpg
662361ec04372d88aea96a35,24-04-20 12:04:20,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/7.jpg
662361ec04372d88aea96a37,24-04-20 12:04:20,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/8.jpg
662361ed04372d88aea96a39,24-04-20 12:04:21,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/9.jpg
662361ff04372d88aea96a3b,24-04-20 12:04:39,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/10.jpg
662361ff04372d88aea96a3d,24-04-20 12:04:39,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/11.jpg
6623620004372d88aea96a3f,24-04-20 12:04:40,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/12.jpg
6623620004372d88aea96a41,24-04-20 12:04:40,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/13.jpg
6623620004372d88aea96a43,24-04-20 12:04:40,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/14.jpg
6623620104372d88aea96a45,24-04-20 12:04:41,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/15.jpg
6623620104372d88aea96a47,24-04-20 12:04:41,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/16.jpg
6623620104372d88aea96a49,24-04-20 12:04:41,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/17.jpg
6623620104372d88aea96a4b,24-04-20 12:04:41,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/18.jpg
6623620204372d88aea96a4d,24-04-20 12:04:42,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/19.jpg
6623623b04372d88aea96a4f,24-04-20 12:05:39,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/20.jpg
6623624a04372d88aea96a51,24-04-20 12:05:54,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/21.jpg
6623624a04372d88aea96a53,24-04-20 12:05:54,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/22.jpg
6623624b04372d88aea96a55,24-04-20 12:05:55,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/23.jpg
6623624b04372d88aea96a57,24-04-20 12:05:55,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/24.jpg
6623624c04372d88aea96a59,24-04-20 12:05:56,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/25.jpg
6623624c04372d88aea96a5b,24-04-20 12:05:56,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/26.jpg
6623624c04372d88aea96a5d,24-04-20 12:05:56,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/27.jpg
6623624d04372d88aea96a5f,24-04-20 12:05:57,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/28.jpg
6623624d04372d88aea96a61,24-04-20 12:05:57,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/29.jpg
6623624e04372d88aea96a63,24-04-20 12:05:58,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/30.jpg
6623624e04372d88aea96a65,24-04-20 12:05:58,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/31.jpg
6623624e04372d88aea96a67,24-04-20 12:05:58,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/32.jpg
6623624e04372d88aea96a69,24-04-20 12:05:58,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/33.jpg
6623624f04372d88aea96a6b,24-04-20 12:05:59,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/34.jpg
6623624f04372d88aea96a6d,24-04-20 12:05:59,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/35.jpg
6623624f04372d88aea96a6f,24-04-20 12:05:59,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/36.jpg
6623625004372d88aea96a71,24-04-20 12:06:00,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/37.jpg
6623625004372d88aea96a73,24-04-20 12:06:00,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/38.jpg
6623625004372d88aea96a75,24-04-20 12:06:00,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/39.jpg
6623625004372d88aea96a77,24-04-20 12:06:00,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/40.jpg
6623625104372d88aea96a79,24-04-20 12:06:01,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/41.jpg
6623625104372d88aea96a7b,24-04-20 12:06:01,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/42.jpg
6623625204372d88aea96a7d,24-04-20 12:06:01,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/43.jpg
6623625204372d88aea96a7f,24-04-20 12:06:02,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/44.jpg
6623625204372d88aea96a81,24-04-20 12:06:02,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/45.jpg
6623625204372d88aea96a83,24-04-20 12:06:02,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/46.jpg
6623625304372d88aea96a85,24-04-20 12:06:03,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/47.jpg
6623625304372d88aea96a87,24-04-20 12:06:03,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/48.jpg
6623625404372d88aea96a89,24-04-20 12:06:04,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/49.jpg
6623625404372d88aea96a8b,24-04-20 12:06:04,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/50.jpg
6623625404372d88aea96a8d,24-04-20 12:06:04,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/51.jpg
6623625504372d88aea96a8f,24-04-20 12:06:05,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/52.jpg
6623625504372d88aea96a91,24-04-20 12:06:05,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/53.jpg
6623625504372d88aea96a93,24-04-20 12:06:05,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/54.jpg
6623625504372d88aea96a95,24-04-20 12:06:05,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/55.jpg
6623627904372d88aea96a97,24-04-20 12:06:41,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/56.jpg
6623627904372d88aea96a99,24-04-20 12:06:41,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/57.jpg
6623627a04372d88aea96a9b,24-04-20 12:06:41,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/58.jpg
6623627a04372d88aea96a9d,24-04-20 12:06:42,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/59.jpg
6623627a04372d88aea96a9f,24-04-20 12:06:42,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/60.jpg
6623627a04372d88aea96aa1,24-04-20 12:06:42,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/61.jpg
6623627b04372d88aea96aa3,24-04-20 12:06:43,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/62.jpg
6623627b04372d88aea96aa5,24-04-20 12:06:43,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/63.jpg
6623627b04372d88aea96aa7,24-04-20 12:06:43,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/64.jpg
6623627b04372d88aea96aa9,24-04-20 12:06:43,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/65.jpg
6623627b04372d88aea96aab,24-04-20 12:06:43,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/66.jpg
6623627c04372d88aea96aad,24-04-20 12:06:44,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/67.jpg
6623627c04372d88aea96aaf,24-04-20 12:06:44,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/68.jpg
6623627c04372d88aea96ab1,24-04-20 12:06:44,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/69.jpg
6623627c04372d88aea96ab3,24-04-20 12:06:44,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/70.jpg
6623627d04372d88aea96ab5,24-04-20 12:06:45,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/71.jpg
6623627d04372d88aea96ab7,24-04-20 12:06:45,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/72.jpg
6623627d04372d88aea96ab9,24-04-20 12:06:45,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/73.jpg
6623627d04372d88aea96abb,24-04-20 12:06:45,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/74.jpg
6623627e04372d88aea96abd,24-04-20 12:06:46,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/75.jpg
6623627e04372d88aea96abf,24-04-20 12:06:46,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/76.jpg
6623627f04372d88aea96ac1,24-04-20 12:06:47,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/77.jpg
6623627f04372d88aea96ac3,24-04-20 12:06:47,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/78.jpg
662362a604372d88aea96ac5,24-04-20 12:07:26,traffic light,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/79.jpg
662362a604372d88aea96ac7,24-04-20 12:07:26,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/80.jpg
662362a704372d88aea96ac9,24-04-20 12:07:27,traffic light,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/81.jpg
662362b204372d88aea96acb,24-04-20 12:07:38,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/82.jpg
662362b304372d88aea96acd,24-04-20 12:07:39,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/83.jpg
662362b504372d88aea96acf,24-04-20 12:07:41,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/84.jpg
662362b504372d88aea96ad1,24-04-20 12:07:41,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/85.jpg
662362b604372d88aea96ad3,24-04-20 12:07:42,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/86.jpg
662362b604372d88aea96ad5,24-04-20 12:07:42,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/87.jpg
662362b604372d88aea96ad7,24-04-20 12:07:42,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/88.jpg
662362b604372d88aea96ad9,24-04-20 12:07:42,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/89.jpg
662362b704372d88aea96adb,24-04-20 12:07:43,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/90.jpg
662362b704372d88aea96add,24-04-20 12:07:43,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/91.jpg
662362b704372d88aea96adf,24-04-20 12:07:43,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/92.jpg
662362b704372d88aea96ae1,24-04-20 12:07:43,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/93.jpg
662362b704372d88aea96ae3,24-04-20 12:07:43,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/94.jpg
662362b804372d88aea96ae5,24-04-20 12:07:44,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/95.jpg
662362b804372d88aea96ae7,24-04-20 12:07:44,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/96.jpg
662362b904372d88aea96ae9,24-04-20 12:07:45,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/97.jpg
662362b904372d88aea96aeb,24-04-20 12:07:45,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/98.jpg
662362b904372d88aea96aed,24-04-20 12:07:45,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/99.jpg
662362b904372d88aea96aef,24-04-20 12:07:45,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/100.jpg
662362ba04372d88aea96af1,24-04-20 12:07:46,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/101.jpg
662362ba04372d88aea96af3,24-04-20 12:07:46,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/102.jpg
662362bb04372d88aea96af5,24-04-20 12:07:47,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/103.jpg
662362bb04372d88aea96af7,24-04-20 12:07:47,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/104.jpg
662362bb04372d88aea96af9,24-04-20 12:07:47,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/105.jpg
662362bc04372d88aea96afb,24-04-20 12:07:48,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/106.jpg
662362bc04372d88aea96afd,24-04-20 12:07:48,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/107.jpg
662362bd04372d88aea96aff,24-04-20 12:07:49,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/108.jpg
662362bd04372d88aea96b01,24-04-20 12:07:49,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/109.jpg
662362e204372d88aea96b03,24-04-20 12:08:26,bus,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/110.jpg
662362e204372d88aea96b05,24-04-20 12:08:26,bus,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/111.jpg
662362e304372d88aea96b07,24-04-20 12:08:27,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/112.jpg
662362ed04372d88aea96b09,24-04-20 12:08:37,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/113.jpg
662362ed04372d88aea96b0b,24-04-20 12:08:37,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/114.jpg
662362ee04372d88aea96b0d,24-04-20 12:08:38,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/115.jpg
662362ee04372d88aea96b0f,24-04-20 12:08:38,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/116.jpg
662362ef04372d88aea96b11,24-04-20 12:08:39,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/117.jpg
662362ef04372d88aea96b13,24-04-20 12:08:39,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/118.jpg
662362ef04372d88aea96b15,24-04-20 12:08:39,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/119.jpg
662362ef04372d88aea96b17,24-04-20 12:08:39,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/120.jpg
662362f004372d88aea96b19,24-04-20 12:08:40,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/121.jpg
662362f004372d88aea96b1b,24-04-20 12:08:40,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/122.jpg
662362f104372d88aea96b1d,24-04-20 12:08:41,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/123.jpg
662362f204372d88aea96b1f,24-04-20 12:08:42,bus,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/124.jpg
662362f304372d88aea96b21,24-04-20 12:08:43,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/125.jpg
662362f304372d88aea96b23,24-04-20 12:08:43,bus,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/126.jpg
662362f404372d88aea96b25,24-04-20 12:08:44,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/127.jpg
662362f504372d88aea96b27,24-04-20 12:08:45,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/128.jpg
6623631804372d88aea96b29,24-04-20 12:09:20,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/129.jpg
6623631904372d88aea96b2b,24-04-20 12:09:21,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/130.jpg
6623631904372d88aea96b2d,24-04-20 12:09:21,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/131.jpg
6623631a04372d88aea96b2f,24-04-20 12:09:22,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/132.jpg
6623632604372d88aea96b31,24-04-20 12:09:33,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/133.jpg
6623632704372d88aea96b33,24-04-20 12:09:35,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/134.jpg
6623632804372d88aea96b35,24-04-20 12:09:36,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/135.jpg
6623632d04372d88aea96b37,24-04-20 12:09:41,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/136.jpg
6623632e04372d88aea96b39,24-04-20 12:09:42,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/137.jpg
6623632f04372d88aea96b3b,24-04-20 12:09:43,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/138.jpg
6623633004372d88aea96b3d,24-04-20 12:09:44,truck,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/139.jpg
6623633404372d88aea96b3f,24-04-20 12:09:48,traffic light,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/140.jpg
6623633404372d88aea96b41,24-04-20 12:09:48,traffic light,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/141.jpg
6623633504372d88aea96b43,24-04-20 12:09:49,traffic light,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/142.jpg
6623633c04372d88aea96b45,24-04-20 12:09:56,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/143.jpg
6623633d04372d88aea96b47,24-04-20 12:09:56,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/144.jpg
6623633d04372d88aea96b49,24-04-20 12:09:57,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/145.jpg
6623633d04372d88aea96b4b,24-04-20 12:09:57,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/146.jpg
6623633e04372d88aea96b4d,24-04-20 12:09:58,car,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/147.jpg
6623634004372d88aea96b4f,24-04-20 12:10:00,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/148.jpg
6623634104372d88aea96b51,24-04-20 12:10:01,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/149.jpg
6623634104372d88aea96b53,24-04-20 12:10:01,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/150.jpg
6623634a04372d88aea96b55,24-04-20 12:10:10,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/151.jpg
6623634a04372d88aea96b57,24-04-20 12:10:10,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/152.jpg
6623634b04372d88aea96b59,24-04-20 12:10:11,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/153.jpg
6623634b04372d88aea96b5b,24-04-20 12:10:11,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/154.jpg
6623634b04372d88aea96b5d,24-04-20 12:10:11,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/155.jpg
6623634c04372d88aea96b5f,24-04-20 12:10:12,motorcycle,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/156.jpg
6623634c04372d88aea96b61,24-04-20 12:10:12,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/157.jpg
6623634c04372d88aea96b63,24-04-20 12:10:12,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/158.jpg
6623634d04372d88aea96b65,24-04-20 12:10:13,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/159.jpg
6623634d04372d88aea96b67,24-04-20 12:10:13,,E:/OBJECT DETECTION/yolov8counting-trackingvehicles-main/yolov8counting-trackingvehicles-main/Images/160.jpg
